YEAR,DOY,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,PRECTOTCORR,RH2M,WS2M,WS2M_MAX,PS,QV2M
2015,308,15.95,23.95,8.7,15.25,0.38,71.67,2.27,4.0,77.01,10.09
2015,309,15.72,23.03,10.76,12.27,0.67,73.08,2.57,5.08,77.07,10.12
2015,310,15.86,23.89,8.59,15.3,0.28,73.21,2.23,3.98,77.02,10.2
2015,311,15.83,22.24,11.21,11.03,1.71,78.0,2.56,4.65,77.01,10.98
2015,312,15.34,23.63,9.77,13.86,0.09,74.15,2.8,4.84,77.08,9.9
2015,313,14.8,23.97,7.31,16.66,0.05,65.6,2.17,3.58,77.11,8.36
2015,314,16.29,24.3,9.26,15.04,0.41,60.0,1.11,1.78,77.01,8.72
2015,315,16.66,23.78,10.49,13.29,0.95,66.02,1.63,2.73,77.0,9.73
2015,316,15.22,22.47,9.34,13.13,4.39,83.0,2.71,4.2,77.04,11.41
2015,317,15.15,20.96,10.52,10.44,2.11,80.69,3.13,5.93,77.12,10.9
2015,318,13.94,22.49,8.12,14.37,0.03,65.22,3.0,5.39,77.09,7.6
2015,319,13.05,22.37,5.45,16.92,0.0,64.37,3.06,5.59,76.98,7.13
2015,320,14.14,22.75,6.35,16.4,0.09,69.44,1.96,3.17,77.02,8.6
2015,321,15.69,24.63,8.47,16.16,0.2,62.86,1.23,1.55,76.99,8.45
2015,322,15.58,24.77,8.41,16.36,0.66,59.24,2.1,3.22,76.95,7.88
2015,323,14.87,23.83,7.05,16.78,0.07,67.9,2.94,4.39,76.99,8.64
2015,324,14.6,24.23,7.0,17.23,0.0,58.71,2.66,4.51,76.97,7.04
2015,325,13.61,23.55,5.32,18.23,0.0,58.32,2.9,5.08,76.92,6.55
2015,326,13.21,23.43,4.76,18.67,0.0,59.57,2.7,4.42,77.01,6.51
2015,327,13.16,23.66,4.79,18.87,0.09,59.47,2.56,4.26,77.08,6.37
2015,328,13.93,24.85,4.82,20.03,0.0,48.02,1.51,2.19,77.0,5.34
2015,329,15.47,24.48,9.11,15.37,0.04,40.79,1.05,1.74,76.9,5.54
2015,330,14.19,22.53,6.92,15.61,0.2,58.97,2.39,3.92,76.97,7.42
2015,331,14.37,23.11,7.82,15.29,1.81,74.12,2.8,4.38,77.08,9.34
2015,332,15.15,24.32,7.82,16.5,0.17,70.08,2.68,4.2,77.17,9.13
2015,333,14.46,23.11,8.6,14.51,0.28,71.11,2.89,4.74,77.18,8.99
2015,334,14.09,23.32,6.39,16.93,0.04,67.1,2.38,3.9,77.16,8.12
2015,335,15.62,25.09,7.35,17.74,0.02,58.35,1.86,2.75,77.14,7.65
2015,336,15.19,24.98,8.2,16.78,0.79,56.6,2.15,4.09,77.13,7.14
2015,337,14.13,24.64,5.61,19.03,0.01,49.51,2.45,4.0,77.14,5.81
2015,338,14.38,24.23,6.08,18.15,0.04,61.94,2.22,3.43,77.13,7.4
2015,339,15.93,25.46,7.81,17.65,0.33,59.95,1.55,2.7,77.09,8.03
2015,340,16.58,24.88,9.17,15.71,3.21,63.28,1.58,2.29,77.14,9.07
2015,341,16.35,23.29,10.23,13.06,4.26,70.16,2.13,3.08,77.15,10.09
2015,342,16.34,23.71,10.7,13.01,1.11,70.58,2.58,4.02,77.15,10.05
2015,343,15.68,23.73,8.24,15.49,1.16,64.15,2.4,3.83,77.12,8.7
2015,344,15.31,22.37,9.6,12.77,2.56,69.42,1.99,3.63,77.17,9.41
2015,345,15.53,22.57,10.43,12.14,6.44,69.73,1.56,3.01,77.12,9.55
2015,346,14.81,21.04,8.87,12.17,2.05,69.34,1.23,2.65,77.04,9.2
2015,347,15.86,23.16,9.53,13.63,1.38,70.7,1.56,3.14,76.97,9.91
2015,348,15.92,22.19,11.22,10.97,1.87,75.41,1.88,3.62,77.01,10.7
2015,349,15.63,22.06,10.44,11.62,0.22,69.41,2.6,4.19,77.1,9.61
2015,350,14.76,22.7,8.0,14.7,0.08,68.77,2.75,4.61,77.11,8.84
2015,351,14.61,22.81,7.76,15.05,0.02,70.51,2.6,4.32,77.15,9.08
2015,352,14.9,23.95,7.02,16.93,0.02,66.02,2.76,3.89,77.15,8.4
2015,353,14.89,24.09,7.8,16.29,0.02,64.83,2.83,4.31,77.18,8.14
2015,354,14.06,24.28,6.67,17.61,0.1,60.25,2.59,4.09,77.19,6.88
2015,355,13.52,24.22,4.8,19.42,0.01,59.12,2.3,3.88,77.17,6.4
2015,356,14.21,24.6,6.6,18.0,0.0,55.16,2.32,4.5,77.17,6.46
2015,357,13.99,23.02,6.42,16.6,0.0,55.78,2.74,4.72,77.25,6.62
2015,358,14.9,24.11,6.9,17.21,0.04,61.06,2.53,4.26,77.23,7.82
2015,359,14.78,22.5,8.98,13.52,1.07,76.82,2.04,3.2,77.22,10.06
2015,360,15.37,23.43,9.33,14.1,0.33,76.42,2.73,4.32,77.09,10.32
2015,361,15.4,22.69,10.1,12.59,0.83,74.46,3.38,4.86,77.12,10.07
2015,362,13.64,22.48,7.07,15.41,0.03,69.82,3.15,5.31,77.23,8.2
2015,363,13.71,23.69,6.32,17.37,0.03,68.12,2.59,4.88,77.25,7.91
2015,364,16.04,25.69,8.16,17.53,0.0,57.85,1.4,2.11,77.12,7.73
2015,365,16.62,25.04,9.56,15.48,0.04,57.57,2.05,3.44,77.1,8.14
2016,1,15.97,24.8,8.7,16.1,0.01,57.28,2.17,3.74,77.23,7.7
2016,2,15.42,24.0,8.25,15.75,0.0,58.24,2.69,5.4,77.28,7.64
2016,3,14.82,22.81,8.03,14.78,0.88,70.18,3.27,5.37,77.2,9.21
2016,4,15.39,23.96,8.81,15.15,0.24,73.75,3.06,5.35,77.21,9.89
2016,5,15.51,23.86,9.42,14.44,0.09,71.8,2.98,4.96,77.18,9.64
2016,6,16.75,25.37,9.18,16.19,0.66,65.12,2.12,3.58,77.14,9.32
2016,7,16.89,24.11,10.71,13.4,0.97,66.89,2.15,3.89,77.19,9.81
2016,8,16.98,24.22,10.26,13.96,1.38,64.45,1.55,3.02,77.23,9.52
2016,9,17.8,24.12,10.49,13.63,0.77,60.24,1.14,2.35,77.1,9.49
2016,10,17.46,24.44,10.76,13.68,0.21,62.03,1.39,2.07,77.07,9.52
2016,11,16.79,23.28,10.56,12.72,0.86,68.84,1.87,3.15,77.1,10.14
2016,12,15.93,22.29,10.92,11.37,3.07,75.67,2.01,3.93,77.05,10.69
2016,13,15.83,21.39,12.0,9.39,3.33,77.14,1.11,2.0,77.06,10.92
2016,14,15.92,21.4,12.01,9.39,6.18,77.27,1.24,2.65,77.03,10.97
2016,15,14.59,18.78,11.5,7.28,10.99,81.25,0.77,1.41,77.04,10.73
2016,16,14.71,20.1,10.5,9.6,1.37,78.79,1.21,2.53,77.06,10.35
2016,17,15.76,22.21,10.17,12.04,0.22,73.98,0.98,1.65,77.02,10.22
2016,18,15.83,22.09,10.52,11.57,0.04,73.73,0.75,1.36,76.99,10.17
2016,19,16.45,24.05,9.8,14.25,0.02,69.4,1.69,3.04,76.97,9.85
2016,20,15.92,24.54,9.21,15.33,0.0,67.72,2.57,4.17,77.01,9.24
2016,21,15.65,24.14,8.83,15.31,0.0,72.47,2.35,4.07,77.05,9.82
2016,22,16.26,25.07,9.39,15.68,0.0,63.4,2.17,3.93,77.03,8.84
2016,23,16.11,25.28,9.45,15.83,0.0,55.93,2.07,3.93,77.1,7.49
2016,24,16.32,25.7,10.29,15.41,0.0,48.57,1.81,3.14,77.21,6.44
2016,25,15.73,25.2,8.87,16.33,0.0,46.52,2.22,3.99,77.23,5.99
2016,26,14.93,23.78,7.21,16.57,0.0,63.92,2.38,3.76,77.21,8.09
2016,27,16.22,24.54,8.12,16.42,0.0,66.73,1.55,3.3,77.15,9.12
2016,28,16.63,23.03,11.32,11.71,0.11,73.17,2.15,4.15,77.09,10.78
2016,29,16.31,22.43,11.23,11.2,0.02,72.41,2.6,4.88,77.13,10.41
2016,30,15.48,22.65,10.31,12.34,0.01,72.66,3.6,5.45,77.17,9.78
2016,31,15.93,23.45,9.88,13.57,0.09,71.6,2.7,3.73,77.14,9.84
2016,32,16.73,25.53,10.32,15.21,0.03,64.2,3.13,5.04,77.13,9.1
2016,33,15.06,24.73,7.48,17.25,0.01,62.86,2.83,4.85,77.13,7.89
2016,34,15.73,25.99,8.21,17.78,0.0,47.99,2.42,4.4,77.13,6.06
2016,35,15.99,26.43,7.51,18.92,0.0,50.53,2.97,5.27,77.14,6.64
2016,36,15.66,25.92,7.47,18.45,0.0,44.04,2.85,4.62,77.17,5.6
2016,37,16.8,27.43,7.82,19.61,0.01,47.57,1.31,2.17,77.09,6.45
2016,38,18.26,26.39,11.81,14.58,0.15,45.21,1.3,2.23,77.11,7.18
2016,39,18.2,26.55,10.14,16.41,0.3,48.97,1.68,2.86,77.13,7.62
2016,40,17.76,26.7,9.67,17.03,0.22,59.94,2.58,3.79,77.12,8.98
2016,41,18.13,26.3,10.17,16.13,0.24,56.33,2.08,3.37,77.05,8.79
2016,42,18.24,25.69,12.41,13.28,0.32,54.47,2.27,4.02,77.08,8.77
2016,43,18.17,26.36,10.87,15.49,0.19,48.35,2.99,4.41,77.08,7.64
2016,44,18.75,27.48,11.78,15.7,0.02,45.74,2.68,4.76,77.07,7.34
2016,45,18.78,28.32,10.22,18.1,0.0,42.52,2.2,3.52,77.08,6.82
2016,46,17.66,27.51,9.4,18.11,0.0,44.41,2.76,4.77,77.12,6.59
2016,47,17.7,27.98,8.76,19.22,0.01,44.8,2.65,4.46,77.11,6.5
2016,48,18.33,26.38,10.91,15.47,2.36,49.33,1.66,3.36,77.09,7.92
2016,49,17.61,25.01,10.6,14.41,2.57,54.35,1.23,1.75,77.09,8.3
2016,50,17.5,27.32,10.2,17.12,0.01,46.71,2.44,4.87,77.03,6.99
2016,51,16.0,27.13,7.28,19.85,0.0,38.68,2.94,4.92,77.05,4.84
2016,52,17.23,28.73,7.5,21.23,0.0,31.04,1.63,3.08,77.03,4.41
2016,53,19.08,28.46,10.65,17.81,0.12,33.97,1.49,2.76,77.01,5.61
2016,54,18.84,27.11,11.12,15.99,0.39,42.33,2.7,4.63,77.1,7.02
2016,55,18.34,26.17,12.13,14.04,5.43,59.34,2.55,3.71,77.12,9.63
2016,56,17.87,24.52,12.2,12.32,5.35,71.75,2.31,3.76,77.12,11.36
2016,57,17.67,24.43,11.81,12.62,1.69,69.9,2.89,4.68,77.1,10.87
2016,58,17.54,25.45,12.43,13.02,0.6,65.26,3.23,5.45,77.14,9.97
2016,59,16.92,25.63,10.44,15.19,0.0,56.59,3.55,6.13,77.25,7.96
2016,60,17.04,26.64,9.79,16.85,0.0,51.49,3.29,5.53,77.28,7.31
2016,61,18.09,28.65,9.07,19.58,0.0,43.71,2.41,4.01,77.16,6.49
2016,62,20.16,29.43,11.8,17.63,0.01,38.8,1.62,2.91,77.03,6.89
2016,63,19.94,26.65,14.79,11.86,0.83,50.54,2.67,4.1,77.05,9.27
2016,64,18.62,25.95,12.58,13.37,2.18,62.97,2.49,4.17,77.12,10.36
2016,65,19.86,27.89,12.65,15.24,0.29,51.38,1.74,2.85,77.12,8.93
2016,66,19.05,24.81,14.53,10.28,8.6,59.01,0.87,1.38,77.06,10.22
2016,67,19.56,26.42,14.47,11.95,9.28,66.11,1.57,2.64,76.96,11.56
2016,68,18.94,26.29,13.25,13.04,0.47,67.34,1.71,3.31,76.97,11.26
2016,69,18.21,24.32,14.11,10.21,2.58,70.11,1.61,2.91,77.02,11.55
2016,70,17.96,23.53,13.44,10.09,1.77,71.12,2.3,4.47,77.07,11.39
2016,71,17.8,25.76,10.95,14.81,0.13,64.42,3.2,6.06,77.11,10.14
2016,72,18.55,26.38,12.56,13.82,0.1,62.29,3.49,5.68,77.18,10.1
2016,73,19.08,27.25,12.71,14.54,0.0,58.29,3.57,6.28,77.18,9.64
2016,74,18.71,27.53,11.49,16.04,0.0,55.2,3.07,5.34,77.2,8.76
2016,75,19.21,28.57,11.34,17.23,0.0,48.95,2.93,5.76,77.16,8.02
2016,76,18.76,27.61,11.54,16.07,0.0,47.31,3.31,5.36,77.19,7.58
2016,77,18.77,28.29,10.34,17.95,0.02,44.45,2.81,4.54,77.18,7.02
2016,78,18.68,26.85,12.03,14.82,0.63,53.59,2.83,5.26,77.19,8.82
2016,79,17.82,24.86,12.85,12.01,2.46,64.91,3.11,5.38,77.18,10.27
2016,80,17.93,26.26,11.53,14.73,1.72,64.62,3.03,5.08,77.19,9.99
2016,81,19.18,28.62,11.56,17.06,0.29,53.04,2.47,4.21,77.14,8.7
2016,82,19.78,27.92,12.37,15.55,2.97,51.65,1.73,3.64,77.08,9.26
2016,83,18.91,25.3,14.48,10.82,4.54,70.17,1.96,3.62,77.01,11.93
2016,84,17.8,23.0,13.53,9.47,2.94,73.94,2.72,5.12,77.06,11.87
2016,85,17.41,24.32,12.43,11.89,1.27,70.82,3.24,5.95,77.18,10.89
2016,86,18.5,26.77,11.78,14.99,0.21,64.69,2.73,4.38,77.19,10.34
2016,87,19.73,28.96,11.81,17.15,0.14,58.66,1.9,3.33,77.18,9.92
2016,88,20.85,30.75,12.4,18.35,0.02,50.71,2.31,4.48,77.1,8.9
2016,89,20.17,28.87,12.53,16.34,0.11,55.71,2.85,4.49,77.08,9.82
2016,90,18.93,25.7,12.79,12.91,0.35,64.65,3.02,5.41,77.08,10.86
2016,91,19.46,28.29,12.09,16.2,0.14,57.0,2.53,4.14,77.03,9.6
2016,92,19.32,27.28,12.19,15.09,1.43,58.79,1.9,3.89,76.89,10.2
2016,93,17.85,22.4,14.29,8.11,11.34,73.79,1.67,2.68,76.98,11.95
2016,94,17.85,23.69,14.08,9.61,7.73,75.23,1.12,2.48,77.12,11.98
2016,95,19.21,26.24,13.57,12.67,3.67,68.23,0.96,1.85,77.09,11.48
2016,96,20.08,28.5,12.68,15.82,0.26,61.32,1.23,3.03,76.99,10.49
2016,97,19.65,27.44,13.41,14.03,1.57,64.76,1.32,3.19,76.97,10.88
2016,98,19.53,27.21,13.48,13.73,2.13,66.75,1.25,2.41,76.96,11.33
2016,99,20.46,29.32,13.43,15.89,0.25,61.16,0.94,2.04,77.02,10.43
2016,100,20.58,29.29,13.46,15.83,0.4,57.64,1.39,3.22,77.01,9.96
2016,101,19.44,27.97,13.54,14.43,4.11,67.4,1.44,3.34,77.04,11.24
2016,102,18.88,25.6,14.75,10.85,5.62,72.25,2.69,3.92,77.13,12.14
2016,103,18.71,24.7,12.93,11.77,3.46,70.91,0.9,1.26,77.07,11.84
2016,104,19.9,26.13,15.58,10.55,9.01,64.59,0.8,1.28,76.89,11.65
2016,105,18.25,23.1,15.16,7.94,11.19,75.59,1.64,3.31,76.9,12.56
2016,106,18.0,23.97,14.39,9.58,6.58,75.83,1.36,2.79,77.03,12.31
2016,107,17.81,22.84,14.42,8.42,3.16,76.56,2.98,5.46,77.09,12.33
2016,108,16.56,21.41,12.64,8.77,2.71,79.95,1.56,3.38,77.12,11.97
2016,109,17.83,22.64,13.61,9.03,2.26,74.48,1.08,2.58,77.11,11.95
2016,110,19.14,26.35,12.79,13.56,0.5,67.23,1.27,1.96,77.02,11.2
2016,111,17.62,21.45,14.37,7.08,2.37,76.33,1.0,2.14,77.13,12.19
2016,112,17.89,24.09,13.7,10.39,0.5,73.46,2.31,4.03,77.15,11.73
2016,113,18.0,24.56,13.42,11.14,0.67,74.78,2.51,4.36,77.12,12.01
2016,114,18.37,24.47,14.54,9.93,0.25,72.75,2.03,3.9,77.03,11.94
2016,115,19.01,25.85,14.0,11.85,1.26,69.49,0.93,1.55,76.92,11.72
2016,116,18.78,25.22,12.88,12.34,1.14,70.15,1.31,2.38,76.86,11.56
2016,117,17.3,21.06,14.96,6.1,6.18,79.32,1.82,3.84,76.94,12.51
2016,118,16.63,20.61,13.66,6.95,9.12,82.27,1.62,2.84,76.98,12.49
2016,119,17.15,23.44,13.3,10.14,6.79,77.09,2.07,3.96,76.93,11.84
2016,120,16.66,22.59,11.61,10.98,3.18,76.99,1.98,3.66,76.96,11.47
2016,121,15.68,19.59,12.7,6.89,13.27,84.31,1.93,3.51,76.96,12.04
2016,122,15.59,20.51,12.29,8.22,10.6,80.99,2.27,4.37,77.03,11.45
2016,123,16.3,22.75,10.93,11.82,4.93,78.7,2.11,3.7,77.06,11.4
2016,124,16.89,23.51,12.34,11.17,10.76,77.78,1.88,3.57,77.1,11.71
2016,125,16.01,22.25,10.31,11.94,5.41,77.05,2.32,4.67,77.06,11.2
2016,126,16.46,21.95,11.22,10.73,6.32,78.85,1.67,3.03,77.04,11.75
2016,127,15.43,19.44,12.28,7.16,8.21,82.48,1.78,3.8,77.03,11.57
2016,128,15.61,20.71,11.53,9.18,4.92,82.65,1.64,2.95,77.07,11.74
2016,129,15.46,19.65,12.57,7.08,1.51,81.31,2.35,5.07,77.17,11.36
2016,130,16.86,22.75,12.08,10.67,6.8,80.67,1.57,2.44,77.13,12.25
2016,131,15.26,19.39,11.92,7.47,21.37,83.88,1.54,3.28,77.14,11.68
2016,132,16.33,21.16,12.41,8.75,7.35,82.17,0.63,1.27,77.1,12.14
2016,133,16.11,21.33,12.68,8.65,21.54,82.62,1.14,1.95,77.08,12.07
2016,134,16.69,21.94,12.04,9.9,12.14,77.23,1.51,2.81,77.07,11.65
2016,135,17.2,24.07,11.76,12.31,0.93,74.75,2.54,4.83,77.11,11.49
2016,136,16.36,22.67,11.02,11.65,3.28,78.76,3.08,5.77,77.22,11.53
2016,137,16.63,23.53,9.97,13.56,0.99,77.52,2.61,5.16,77.15,11.54
2016,138,17.48,23.22,12.44,10.78,4.76,74.51,1.22,2.41,77.08,11.73
2016,139,18.01,23.89,13.4,10.49,2.25,71.23,1.06,2.52,77.1,11.5
2016,140,18.35,25.55,11.72,13.83,0.06,64.31,1.65,3.49,77.09,10.31
2016,141,18.44,25.94,12.19,13.75,0.1,60.92,1.85,3.53,77.07,9.76
2016,142,18.13,25.75,12.4,13.35,0.18,57.33,1.77,3.09,77.11,9.05
2016,143,17.57,25.43,10.71,14.72,0.49,61.77,1.91,3.87,77.19,9.32
2016,144,17.58,24.98,11.81,13.17,1.14,64.36,2.08,3.89,77.27,10.04
2016,145,17.23,23.73,11.42,12.31,2.61,74.36,1.92,3.45,77.22,11.34
2016,146,17.5,23.38,12.48,10.9,7.12,76.1,1.29,2.02,77.11,11.99
2016,147,16.61,20.13,13.72,6.41,9.32,80.04,1.31,2.57,77.12,12.09
2016,148,17.14,23.25,11.76,11.49,4.18,72.4,1.42,2.94,77.18,11.06
2016,149,16.79,22.88,11.9,10.98,3.84,74.69,2.39,4.82,77.18,11.21
2016,150,16.59,24.14,11.11,13.03,0.08,71.38,2.28,4.54,77.15,10.25
2016,151,16.76,23.55,11.49,12.06,0.87,67.23,2.06,4.03,77.13,9.97
2016,152,17.49,25.03,12.0,13.03,2.33,64.1,1.96,3.95,77.17,9.81
2016,153,17.59,25.51,12.1,13.41,0.15,59.62,2.28,4.82,77.23,9.08
2016,154,17.97,26.18,11.4,14.78,0.02,56.65,2.15,4.29,77.2,8.87
2016,155,18.76,26.55,12.26,14.29,0.23,57.61,1.68,3.07,77.09,9.41
2016,156,18.87,26.7,11.25,15.45,1.71,61.32,1.58,3.18,77.03,10.15
2016,157,17.94,24.41,12.45,11.96,2.61,70.84,1.66,3.29,77.12,11.29
2016,158,17.2,23.54,11.54,12.0,1.56,73.7,2.04,3.71,77.17,11.18
2016,159,17.27,23.84,11.45,12.39,4.06,74.24,1.69,3.23,77.15,11.41
2016,160,17.21,22.76,11.99,10.77,1.71,72.96,1.06,1.64,77.12,11.32
2016,161,18.21,25.54,11.55,13.99,0.92,66.72,1.25,2.57,77.11,10.7
2016,162,17.98,25.33,11.68,13.65,3.72,71.1,1.59,3.25,77.12,11.19
2016,163,17.89,24.49,12.21,12.28,3.0,67.81,2.15,4.33,77.16,10.72
2016,164,18.52,26.96,10.89,16.07,0.09,60.01,2.09,3.75,77.12,9.53
2016,165,19.11,27.0,11.85,15.15,1.0,55.59,1.65,3.3,77.1,9.31
2016,166,18.32,25.69,11.64,14.05,5.07,65.31,1.87,4.23,77.17,10.47
2016,167,17.64,24.65,12.53,12.12,0.78,66.21,1.46,3.17,77.19,10.15
2016,168,17.44,23.96,10.33,13.63,0.88,65.68,1.51,2.88,77.09,10.05
2016,169,16.57,22.47,10.99,11.48,2.06,71.61,1.21,2.19,77.0,10.65
2016,170,15.82,20.3,12.27,8.03,3.63,78.7,1.34,2.8,77.02,11.21
2016,171,16.23,21.94,12.25,9.69,1.51,74.13,1.37,3.26,77.14,10.68
2016,172,15.46,20.18,10.88,9.3,5.78,75.67,1.37,2.73,77.11,10.55
2016,173,16.11,22.64,10.11,12.53,4.05,71.07,1.62,3.41,77.04,10.17
2016,174,16.41,22.48,10.69,11.79,4.7,72.48,0.85,1.45,77.07,10.6
2016,175,15.6,19.63,12.5,7.13,7.99,82.29,1.32,2.84,77.12,11.63
2016,176,15.89,20.92,11.54,9.38,4.69,78.94,1.11,1.99,77.0,11.26
2016,177,16.54,22.68,11.51,11.17,3.19,76.92,0.92,2.08,77.02,11.37
2016,178,16.69,23.06,11.69,11.37,5.94,77.56,1.18,2.42,77.15,11.5
2016,179,16.77,22.83,11.83,11.0,14.06,78.44,1.66,3.18,77.1,11.72
2016,180,15.9,20.32,12.46,7.86,6.07,82.85,1.74,3.44,77.06,11.92
2016,181,16.13,21.36,11.74,9.62,7.16,81.7,0.94,2.05,77.11,11.89
2016,182,16.11,21.45,11.7,9.75,3.92,80.77,1.26,2.5,77.15,11.71
2016,183,16.35,22.08,12.04,10.04,6.28,81.37,0.87,2.03,77.15,11.97
2016,184,16.52,21.86,12.15,9.71,6.97,80.78,1.93,3.77,77.16,12.0
2016,185,15.46,18.74,12.57,6.17,4.84,84.89,1.97,3.54,77.12,11.99
2016,186,15.59,19.05,12.65,6.4,11.38,85.04,1.22,2.58,77.08,12.09
2016,187,15.83,19.54,12.62,6.92,3.56,85.34,1.58,3.2,77.02,12.33
2016,188,15.89,20.06,12.5,7.56,8.13,85.24,1.78,3.21,77.02,12.33
2016,189,16.12,20.81,12.31,8.5,7.85,83.32,1.28,2.72,77.04,12.19
2016,190,15.61,20.09,12.65,7.44,8.44,82.89,2.09,4.04,77.12,11.75
2016,191,16.53,21.86,11.46,10.4,3.2,79.26,1.3,2.55,77.09,11.8
2016,192,15.2,18.0,12.89,5.11,25.19,85.47,1.33,2.99,77.07,11.95
2016,193,14.25,17.8,10.54,7.26,8.28,85.54,1.69,3.11,77.05,11.18
2016,194,15.54,20.49,11.51,8.98,5.82,82.67,1.03,2.3,77.03,11.62
2016,195,16.47,22.13,12.71,9.42,1.51,79.42,1.17,2.52,77.04,11.78
2016,196,15.82,21.48,10.92,10.56,6.18,81.62,1.23,2.15,76.98,11.69
2016,197,15.22,19.69,10.9,8.79,27.65,85.45,1.1,2.41,76.98,11.9
2016,198,16.65,22.26,10.49,11.77,2.71,76.32,0.87,2.12,77.0,11.48
2016,199,17.58,23.37,11.73,11.64,7.87,74.85,1.0,1.64,77.04,11.86
2016,200,17.07,22.3,12.18,10.12,7.55,77.77,0.84,1.57,76.98,12.0
2016,201,16.03,20.43,12.24,8.19,7.32,83.34,2.02,3.79,76.97,12.14
2016,202,16.05,20.79,12.1,8.69,5.69,82.0,1.61,3.68,77.04,11.93
2016,203,15.35,20.36,10.51,9.85,10.35,84.73,1.67,2.94,77.04,11.85
2016,204,14.85,18.46,11.69,6.77,8.94,85.81,1.29,2.56,77.06,11.66
2016,205,15.57,21.4,9.96,11.44,4.94,82.73,1.0,2.48,76.96,11.69
2016,206,15.03,19.18,11.26,7.92,6.46,85.27,2.71,5.53,76.91,11.69
2016,207,15.49,21.19,10.47,10.72,3.99,83.41,1.84,3.7,76.95,11.73
2016,208,16.66,21.81,12.44,9.37,3.5,82.52,1.06,2.36,76.94,12.48
2016,209,16.13,21.07,12.0,9.07,5.1,83.85,1.12,2.5,76.89,12.33
2016,210,15.63,20.67,11.81,8.86,11.2,87.52,1.39,2.68,76.86,12.51
2016,211,15.52,20.57,12.56,8.01,12.09,84.65,2.88,5.29,76.91,11.95
2016,212,15.4,20.69,11.94,8.75,2.86,83.6,2.82,5.09,76.9,11.66
2016,213,15.4,20.68,11.39,9.29,1.8,85.47,2.34,3.95,76.85,12.0
2016,214,15.57,20.24,11.61,8.63,9.55,83.53,2.53,4.76,76.94,11.8
2016,215,15.58,20.43,12.4,8.03,13.54,83.8,2.54,4.97,77.02,11.83
2016,216,15.55,21.04,12.06,8.98,6.0,83.47,2.67,4.5,76.93,11.78
2016,217,15.19,20.35,10.59,9.76,2.2,81.17,2.12,3.68,76.91,11.23
2016,218,16.25,20.67,12.72,7.95,6.45,81.09,0.99,2.24,77.01,11.95
2016,219,15.79,20.7,11.82,8.88,6.3,83.44,1.22,1.97,77.03,11.96
2016,220,15.87,21.1,11.45,9.65,9.24,84.15,0.93,2.4,76.98,12.11
2016,221,15.75,21.3,11.61,9.69,8.8,85.08,1.11,3.08,77.05,12.18
2016,222,15.43,19.61,12.75,6.86,13.47,86.37,2.42,5.01,77.08,12.14
2016,223,14.66,18.34,11.69,6.65,21.81,87.37,2.24,3.56,77.11,11.71
2016,224,14.95,19.88,10.9,8.98,17.63,83.97,1.5,3.43,77.11,11.45
2016,225,15.88,21.01,12.24,8.77,11.21,83.58,1.14,2.03,77.07,12.04
2016,226,15.93,21.28,12.22,9.06,5.2,82.35,1.29,2.75,77.06,11.89
2016,227,16.51,22.51,11.52,10.99,2.44,79.28,0.9,1.94,77.09,11.8
2016,228,16.37,21.96,11.64,10.32,6.08,81.03,0.91,1.86,77.09,12.05
2016,229,16.25,21.28,11.29,9.99,4.19,82.5,1.25,3.05,77.08,12.2
2016,230,14.75,19.1,11.74,7.36,18.91,88.15,1.79,3.29,77.08,11.89
2016,231,13.78,16.76,10.4,6.36,18.46,86.28,1.89,3.08,77.01,11.0
2016,232,14.68,19.02,10.93,8.09,18.39,85.12,0.91,1.91,76.97,11.47
2016,233,14.67,18.19,11.93,6.26,9.44,86.29,1.28,2.63,77.02,11.6
2016,234,15.15,20.14,10.33,9.81,3.14,82.74,0.85,2.12,77.1,11.38
2016,235,16.04,21.41,11.52,9.89,2.96,79.65,1.0,1.66,77.1,11.6
2016,236,16.04,20.98,11.0,9.98,3.95,77.07,1.12,2.47,77.08,11.26
2016,237,15.61,20.79,10.47,10.32,9.41,79.44,0.85,1.67,77.02,11.33
2016,238,15.04,20.68,9.95,10.73,6.44,82.97,1.0,2.08,77.01,11.34
2016,239,14.94,20.72,9.99,10.73,11.8,83.71,1.38,2.78,77.04,11.42
2016,240,15.63,21.2,10.63,10.57,3.85,80.79,1.26,2.7,77.13,11.43
2016,241,15.57,21.18,10.04,11.14,13.31,82.42,1.14,2.0,77.1,11.71
2016,242,14.54,18.82,11.38,7.44,7.2,88.78,1.64,2.77,77.04,11.85
2016,243,15.11,20.14,11.19,8.95,17.27,85.01,1.44,2.78,77.04,11.7
2016,244,15.69,20.57,11.43,9.14,9.03,82.67,0.94,2.57,77.07,11.78
2016,245,15.56,19.95,11.77,8.18,17.39,86.96,1.5,3.06,77.02,12.43
2016,246,15.03,18.27,12.27,6.0,14.6,88.52,1.86,3.42,77.0,12.22
2016,247,14.88,18.77,12.26,6.51,18.82,88.52,1.41,3.0,76.99,12.09
2016,248,15.27,21.21,10.99,10.22,1.4,80.13,1.97,4.17,77.11,11.02
2016,249,15.35,21.77,10.23,11.54,0.34,78.72,1.95,3.69,77.21,10.92
2016,250,15.47,21.5,10.28,11.22,2.01,80.71,1.56,3.03,77.19,11.33
2016,251,16.13,21.28,11.96,9.32,1.6,76.26,1.39,2.67,77.13,11.22
